 398360343,"00010M07:03:51.161","00010 07:38:29",    UNK,    UNK,    UNK,"     UNK", 206.07,   1.77,   0.50,"    1110", 209.99,"111XX111", 216.81,"111XX001", 209.99,"   111XX1101",   0.58,   0.16,   0.34,   2.18,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.05, 214.40,  10.00,   50.33,   NULL,"     0X1","2L", 775.72,   2.70,"      11"
 398360344,"00010M07:03:52.134","00010 07:38:30",    UNK,    UNK,    UNK,"     UNK", 206.40,   1.77,   0.50,"    1110", 210.05,"111XX111", 216.86,"111XX001", 210.05,"   111XX1101",   0.57,   0.16,   0.33,   2.19,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.01, 214.41,  10.00,   49.74,   NULL,"     0X1","2L", 775.91,   2.70,"      11"
 398360345,"00010M07:03:53.108","00010 07:38:31",    UNK,    UNK,    UNK,"     UNK", 216.68,   1.81,   0.52,"    1110", 210.10,"111XX111", 216.90,"111XX001", 210.10,"   111XX1101",   0.58,   0.16,   0.34,   2.17,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.07, 214.42,  10.00,   50.68,   NULL,"     0X1","2L", 775.87,   2.70,"      11"
 398360346,"00010M07:03:54.081","00010 07:38:32",    UNK,    UNK,    UNK,"     UNK", 212.69,   1.78,   0.51,"    1110", 210.13,"111XX111", 216.93,"111XX001", 210.13,"   111XX1111",   0.58,   0.16,   0.33,   2.18,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.04, 214.42,  10.00,   50.19,   NULL,"     0X1","2L", 775.73,   2.70,"      11"
 398360347,"00010M07:03:55.054","00010 07:38:33",    UNK,    UNK,    UNK,"     UNK", 215.89,   1.80,   0.52,"    1110", 210.14,"111XX111", 216.97,"111XX001", 210.14,"   111XX1111",   0.58,   0.16,   0.34,   2.17,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.03, 214.43,  10.00,   50.23,   NULL,"     0X1","2L", 775.87,   2.70,"      11"
 398360348,"00010M07:03:56.027","00010 07:38:34",    UNK,    UNK,    UNK,"     UNK", 205.77,   1.77,   0.50,"    1110", 210.15,"111XX111", 217.00,"111XX001", 210.15,"   111XX1111",   0.57,   0.16,   0.33,   2.19,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.03, 214.44,  10.00,   50.13,   NULL,"     0X1","2L", 775.94,   2.70,"      11"
 398360349,"00010M07:03:57.001","00010 07:38:35",    UNK,    UNK,    UNK,"     UNK", 211.91,   1.78,   0.50,"    1110", 210.14,"111XX111", 217.03,"111XX001", 210.14,"   111XX1111",   0.58,   0.16,   0.34,   2.17,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.03, 214.45,  10.00,   50.30,   NULL,"     0X1","2L", 775.83,   2.70,"      11"
 398360350,"00010M07:03:57.974","00010 07:38:36",    UNK,    UNK,    UNK,"     UNK", 211.55,   1.78,   0.50,"    1110", 210.14,"111XX111", 217.05,"111XX001", 210.14,"   111XX1111",   0.58,   0.16,   0.33,   2.18,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.05, 214.45,  10.00,   50.55,   NULL,"     0X1","2L", 775.84,   2.70,"      11"
 398360351,"00010M07:03:58.947","00010 07:38:37",    UNK,    UNK,    UNK,"     UNK", 207.51,   1.77,   0.50,"    1110", 210.14,"011XX111", 217.06,"111XX001", 210.14,"   011XX1111",   0.58,   0.16,   0.34,   2.18,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.06, 214.46,  10.00,   50.81,   NULL,"     0X1","2L", 776.05,   2.70,"      11"
 398360352,"00010M07:03:59.920","00010 07:38:38",    UNK,    UNK,    UNK,"     UNK", 210.04,   1.77,   0.50,"    1110", 210.13,"011XX111", 217.05,"111XX001", 210.13,"   011XX1111",   0.58,   0.16,   0.33,   2.20,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.04, 214.47,  10.00,   50.50,   NULL,"     0X1","2L", 775.76,   2.70,"      11"
 398360353,"00010M07:04:00.894","00010 07:38:39",    UNK,    UNK,    UNK,"     UNK", 218.71,   1.82,   0.53,"    1110", 210.12,"011XX111", 217.04,"111XX001", 210.12,"   011XX1111",   0.59,   0.16,   0.33,   2.17,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.05, 214.47,  10.00,   50.67,   NULL,"     0X1","2L", 775.80,   2.70,"      11"
 398360354,"00010M07:04:01.867","00010 07:38:40",    UNK,    UNK,    UNK,"     UNK", 217.50,   1.81,   0.52,"    1110", 210.12,"011XX111", 217.02,"111XX001", 210.12,"   011XX1111",   0.58,   0.16,   0.34,   2.19,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.04, 214.48,  10.00,   50.70,   NULL,"     0X1","2L", 775.90,   2.70,"      11"
 398360355,"00010M07:04:02.840","00010 07:38:41",    UNK,    UNK,    UNK,"     UNK", 206.10,   1.77,   0.50,"    1110", 210.12,"011XX111", 217.02,"111XX001", 210.12,"   011XX1111",   0.57,   0.16,   0.34,   2.20,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.02, 214.49,  10.00,   50.34,   NULL,"     0X1","2L", 775.83,   2.70,"      11"
 398360356,"00010M07:04:03.813","00010 07:38:42",    UNK,    UNK,    UNK,"     UNK", 210.13,   1.77,   0.50,"    1110", 210.14,"011XX111", 217.04,"111XX001", 210.14,"   011XX1111",   0.56,   0.16,   0.33,   2.20,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.01, 214.49,  10.00,   50.26,   NULL,"     0X1","2L", 775.69,   2.70,"      11"
 398360357,"00010M07:04:04.787","00010 07:38:43",    UNK,    UNK,    UNK,"     UNK", 213.11,   1.78,   0.51,"    1110", 210.17,"011XX111", 217.08,"111XX001", 210.17,"   011XX1111",   0.57,   0.16,   0.33,   2.18,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.02, 214.50,  10.00,   50.51,   NULL,"     0X1","2L", 775.82,   2.70,"      11"
 398360358,"00010M07:04:05.760","00010 07:38:44",    UNK,    UNK,    UNK,"     UNK", 203.24,   1.77,   0.50,"    1110", 210.19,"011XX111", 217.13,"111XX001", 210.19,"   011XX1111",   0.57,   0.16,   0.34,   2.19,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.01, 214.51,  10.00,   50.26,   NULL,"     0X1","2L", 775.86,   2.70,"      11"
 398360359,"00010M07:04:06.733","00010 07:38:45",    UNK,    UNK,    UNK,"     UNK", 218.32,   1.82,   0.53,"    1110", 210.22,"011XX111", 217.19,"111XX001", 210.22,"   011XX1111",   0.58,   0.16,   0.33,   2.19,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.00, 214.51,  10.00,   50.09,   NULL,"     0X1","2L", 775.86,   2.70,"      11"
 398360360,"00010M07:04:07.706","00010 07:38:46",    UNK,    UNK,    UNK,"     UNK", 212.54,   1.78,   0.51,"    1110", 210.25,"011XX111", 217.26,"111XX001", 210.25,"   011XX1111",   0.58,   0.16,   0.34,   2.18,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.99, 214.52,  10.00,   50.04,   NULL,"     0X1","2L", 775.86,   2.70,"      11"
 398360361,"00010M07:04:08.680","00010 07:38:47",    UNK,    UNK,    UNK,"     UNK", 204.54,   1.77,   0.50,"    1110", 210.27,"011XX111", 217.33,"111XX001", 210.27,"   011XX1111",   0.58,   0.16,   0.34,   2.18,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.04, 214.53,  10.00,   50.91,   NULL,"     0X1","2L", 775.81,   2.70,"      11"
 398360362,"00010M07:04:09.653","00010 07:38:48",    UNK,    UNK,    UNK,"     UNK", 204.16,   1.77,   0.50,"    1110", 210.29,"011XX111", 217.41,"111XX001", 210.29,"   011XX1111",   0.58,   0.16,   0.34,   2.19,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.99, 214.53,  10.00,   50.08,   NULL,"     0X1","2L", 775.75,   2.70,"      11"
 398360363,"00010M07:04:10.626","00010 07:38:49",    UNK,    UNK,    UNK,"     UNK", 213.54,   1.79,   0.51,"    1110", 210.30,"011XX111", 217.50,"111XX001", 210.30,"   011XX1111",   0.58,   0.16,   0.34,   2.20,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.01, 214.54,  10.00,   50.52,   NULL,"     0X1","2L", 775.79,   2.70,"      11"
 398360364,"00010M07:04:11.599","00010 07:38:50",    UNK,    UNK,    UNK,"     UNK", 209.63,   1.77,   0.50,"    1110", 210.31,"011XX111", 217.58,"111XX001", 210.31,"   011XX1111",   0.58,   0.16,   0.34,   2.21,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.01, 214.55,  10.00,   50.59,   NULL,"     0X1","2L", 775.92,   2.70,"      11"
 398360365,"00010M07:04:12.573","00010 07:38:51",    UNK,    UNK,    UNK,"     UNK", 214.56,   1.79,   0.51,"    1110", 210.32,"011XX111", 217.67,"111XX001", 210.32,"   011XX1111",   0.59,   0.16,   0.34,   2.19,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.99, 214.55,  10.00,   50.22,   NULL,"     0X1","2L", 775.71,   2.70,"      11"
 398360366,"00010M07:04:13.546","00010 07:38:52",    UNK,    UNK,    UNK,"     UNK", 209.25,   1.77,   0.50,"    1110", 210.32,"011XX111", 217.74,"111XX001", 210.32,"   011XX1111",   0.58,   0.16,   0.34,   2.19,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.97, 214.56,  10.00,   49.97,   NULL,"     0X1","2L", 775.81,   2.70,"      11"
 398360367,"00010M07:04:14.519","00010 07:38:53",    UNK,    UNK,    UNK,"     UNK", 205.52,   1.77,   0.50,"    1110", 210.32,"011XX111", 217.81,"111XX001", 210.32,"   011XX1111",   0.57,   0.16,   0.34,   2.19,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.00, 214.57,  10.00,   50.51,   NULL,"     0X1","2L", 775.88,   2.70,"      11"
 398360368,"00010M07:04:15.492","00010 07:38:54",    UNK,    UNK,    UNK,"     UNK", 210.82,   1.77,   0.50,"    1110", 210.33,"011XX111", 217.86,"111XX001", 210.33,"   011XX1111",   0.58,   0.16,   0.34,   2.21,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.99, 214.58,  10.00,   50.38,   NULL,"     0X1","2L", 775.85,   2.70,"      11"
 398360369,"00010M07:04:16.466","00010 07:38:55",    UNK,    UNK,    UNK,"     UNK", 213.83,   1.78,   0.51,"    1110", 210.34,"011XX111", 217.89,"111XX001", 210.34,"   011XX1111",   0.58,   0.16,   0.34,   2.20,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.01, 214.58,  10.00,   50.73,   NULL,"     0X1","2L", 775.88,   2.70,"      11"
 398360370,"00010M07:04:17.439","00010 07:38:56",    UNK,    UNK,    UNK,"     UNK", 218.23,   1.82,   0.53,"    1110", 210.35,"011XX111", 217.89,"111XX001", 210.35,"   011XX1111",   0.58,   0.16,   0.33,   2.20,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.97, 214.59,  10.00,   50.24,   NULL,"     0X1","2L", 776.05,   2.70,"      11"
 398360371,"00010M07:04:18.412","00010 07:38:57",    UNK,    UNK,    UNK,"     UNK", 215.59,   1.79,   0.51,"    1110", 210.37,"011XX111", 217.87,"111XX001", 210.37,"   011XX1111",   0.58,   0.16,   0.34,   2.22,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.01, 214.59,  10.00,   50.95,   NULL,"     0X1","2L", 775.85,   2.70,"      11"
 398360372,"00010M07:04:19.385","00010 07:38:58",    UNK,    UNK,    UNK,"     UNK", 220.92,   1.84,   0.54,"    1110", 210.37,"011XX111", 217.85,"111XX001", 210.37,"   011XX1111",   0.58,   0.16,   0.34,   2.20,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.99, 214.60,  10.00,   50.66,   NULL,"     0X1","2L", 775.77,   2.70,"      11"
 398360373,"00010M07:04:20.359","00010 07:38:59",    UNK,    UNK,    UNK,"     UNK", 211.04,   1.77,   0.50,"    1110", 210.37,"011XX111", 217.81,"111XX001", 210.37,"   011XX1111",   0.58,   0.16,   0.34,   2.21,   0.10,   0.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.98, 214.61,  10.00,   50.57,   NULL,"     0X1","2L", 775.80,   2.70,"      11"
 398360374,"00010M07:04:21.332","00010 07:38:59",    UNK,    UNK,    UNK,"     UNK", 210.23,   1.77,   0.50,"    1110", 210.36,"011XX111", 217.78,"111XX001", 210.36,"   011XX1111",   0.58,   0.16,   0.34,   2.20,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.99, 214.62,  10.00,   50.66,   NULL,"     0X1","2L", 775.81,   2.70,"      11"
 398360375,"00010M07:04:22.305","00010 07:39:00",    UNK,    UNK,    UNK,"     UNK", 211.29,   1.78,   0.50,"    1110", 210.35,"011XX111", 217.75,"111XX001", 210.35,"   011XX1111",   0.58,   0.16,   0.34,   2.21,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.00, 214.62,  10.00,   50.99,   NULL,"     0X1","2L", 775.92,   2.70,"      11"
 398360376,"00010M07:04:23.278","00010 07:39:01",    UNK,    UNK,    UNK,"     UNK", 212.90,   1.78,   0.51,"    1110", 210.32,"011XX111", 217.72,"111XX001", 210.32,"   011XX1111",   0.58,   0.16,   0.34,   2.20,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.01, 214.63,  10.00,   51.06,   NULL,"     0X1","2L", 775.99,   2.70,"      11"
 398360377,"00010M07:04:24.252","00010 07:39:02",    UNK,    UNK,    UNK,"     UNK", 211.97,   1.78,   0.50,"    1110", 210.30,"011XX111", 217.69,"111XX001", 210.30,"   011XX1111",   0.57,   0.16,   0.34,   2.22,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.99, 214.64,  10.00,   50.79,   NULL,"     0X1","2L", 775.74,   2.70,"      11"
 398360378,"00010M07:04:25.225","00010 07:39:03",    UNK,    UNK,    UNK,"     UNK", 203.93,   1.77,   0.50,"    1110", 210.28,"011XX111", 217.66,"111XX001", 210.28,"   011XX1111",   0.57,   0.16,   0.34,   2.22,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.97, 214.64,  10.00,   50.54,   NULL,"     0X1","2L", 775.84,   2.70,"      11"
 398360379,"00010M07:04:26.198","00010 07:39:04",    UNK,    UNK,    UNK,"     UNK", 213.92,   1.79,   0.51,"    1110", 210.26,"011XX111", 217.64,"111XX001", 210.26,"   011XX1111",   0.59,   0.16,   0.34,   2.21,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   3.04, 214.65,  10.00,   51.70,   NULL,"     0X1","2L", 775.81,   2.70,"      11"
 398360380,"00010M07:04:27.171","00010 07:39:05",    UNK,    UNK,    UNK,"     UNK", 212.95,   1.78,   0.51,"    1110", 210.24,"011XX111", 217.62,"111XX001", 210.24,"   011XX1111",   0.58,   0.16,   0.34,   2.22,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.97, 214.66,  10.00,   50.61,   NULL,"     0X1","2L", 775.70,   2.70,"      11"
 398360381,"00010M07:04:28.145","00010 07:39:06",    UNK,    UNK,    UNK,"     UNK", 212.60,   1.78,   0.51,"    1110", 210.24,"011XX111", 217.63,"111XX001", 210.24,"   011XX1111",   0.59,   0.16,   0.34,   2.21,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.95, 214.67,  10.00,   50.39,   NULL,"     0X1","2L", 775.88,   2.70,"      11"
 398360382,"00010M07:04:29.118","00010 07:39:07",    UNK,    UNK,    UNK,"     UNK", 214.40,   1.79,   0.51,"    1110", 210.24,"011XX111", 217.65,"111XX001", 210.24,"   011XX1111",   0.57,   0.16,   0.34,   2.22,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.97, 214.67,  10.00,   50.68,   NULL,"     0X1","2L", 775.88,   2.70,"      11"
 398360383,"00010M07:04:30.091","00010 07:39:08",    UNK,    UNK,    UNK,"     UNK", 218.84,   1.82,   0.53,"    1110", 210.26,"011XX111", 217.69,"111XX001", 210.26,"   011XX1111",   0.58,   0.16,   0.34,   2.22,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.97, 214.68,  10.00,   50.86,   NULL,"     0X1","2L", 775.88,   2.70,"      11"
 398360384,"00010M07:04:31.064","00010 07:39:09",    UNK,    UNK,    UNK,"     UNK", 212.89,   1.78,   0.51,"    1110", 210.28,"011XX111", 217.74,"111XX001", 210.28,"   011XX1111",   0.58,   0.16,   0.34,   2.23,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.94, 214.69,  10.00,   50.39,   NULL,"     0X1","2L", 775.81,   2.70,"      11"
 398360385,"00010M07:04:32.038","00010 07:39:10",    UNK,    UNK,    UNK,"     UNK", 214.36,   1.78,   0.51,"    1110", 210.32,"011XX111", 217.80,"111XX001", 210.32,"   011XX1111",   0.59,   0.16,   0.34,   2.23,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.95, 214.69,  10.00,   50.48,   NULL,"     0X1","2L", 775.73,   2.70,"      11"
 398360386,"00010M07:04:33.011","00010 07:39:11",    UNK,    UNK,    UNK,"     UNK", 212.65,   1.78,   0.51,"    1110", 210.37,"011XX111", 217.87,"111XX001", 210.37,"   011XX1111",   0.59,   0.16,   0.34,   2.24,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.95, 214.70,  10.00,   50.62,   NULL,"     0X1","2L", 775.91,   2.70,"      11"
 398360387,"00010M07:04:33.984","00010 07:39:12",    UNK,    UNK,    UNK,"     UNK", 201.98,   1.78,   0.51,"    1110", 210.42,"011XX111", 217.94,"111XX001", 210.42,"   011XX1111",   0.58,   0.16,   0.34,   2.24,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.99, 214.70,  10.00,   51.38,   NULL,"     0X1","2L", 775.92,   2.70,"      11"
 398360388,"00010M07:04:34.957","00010 07:39:13",    UNK,    UNK,    UNK,"     UNK", 211.66,   1.77,   0.50,"    1110", 210.47,"011XX111", 218.01,"111XX001", 210.47,"   011XX1111",   0.58,   0.16,   0.34,   2.24,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.90, 214.72,  10.00,   49.85,   NULL,"     0X1","2L", 775.91,   2.70,"      11"
 398360389,"00010M07:04:35.931","00010 07:39:14",    UNK,    UNK,    UNK,"     UNK", 216.44,   1.80,   0.52,"    1110", 210.52,"011XX111", 218.09,"111XX001", 210.52,"   011XX1111",   0.58,   0.16,   0.34,   2.21,   0.10,   0.54,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.96, 214.72,  10.00,   50.90,   NULL,"     0X1","2L", 775.79,   2.70,"      11"
 398360390,"00010M07:04:36.904","00010 07:39:15",    UNK,    UNK,    UNK,"     UNK", 217.60,   1.81,   0.52,"    1110", 210.55,"011XX111", 218.17,"111XX001", 210.55,"   011XX1111",   0.58,   0.16,   0.35,   2.22,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.97, 214.73,  10.00,   51.17,   NULL,"     0X1","2L", 775.90,   2.70,"      11"
 398360391,"00010M07:04:37.877","00010 07:39:16",    UNK,    UNK,    UNK,"     UNK", 214.04,   1.78,   0.51,"    1110", 210.55,"011XX111", 218.25,"111XX001", 210.55,"   011XX1111",   0.58,   0.16,   0.34,   2.23,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.96, 214.73,  10.00,   51.01,   NULL,"     0X1","2L", 775.82,   2.70,"      11"
 398360392,"00010M07:04:38.850","00010 07:39:17",    UNK,    UNK,    UNK,"     UNK", 221.51,   1.85,   0.54,"    1110", 210.54,"011XX111", 218.32,"111XX001", 210.54,"   011XX1111",   0.58,   0.16,   0.34,   2.24,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.92, 214.74,  10.00,   50.36,   NULL,"     0X1","2L", 775.90,   2.70,"      11"
 398360393,"00010M07:04:39.824","00010 07:39:18",    UNK,    UNK,    UNK,"     UNK", 218.50,   1.82,   0.53,"    1110", 210.50,"011XX111", 218.39,"111XX001", 210.50,"   011XX1111",   0.58,   0.16,   0.34,   2.24,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.94, 214.75,  10.00,   50.73,   NULL,"     0X1","2L", 775.90,   2.70,"      11"
 398360394,"00010M07:04:40.797","00010 07:39:19",    UNK,    UNK,    UNK,"     UNK", 209.51,   1.77,   0.50,"    1110", 210.47,"011XX111", 218.45,"111XX001", 210.47,"   011XX1111",   0.58,   0.16,   0.35,   2.23,   0.11,   0.54,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.95, 214.76,  10.00,   50.91,   NULL,"     0X1","2L", 775.83,   2.70,"      11"
 398360395,"00010M07:04:41.770","00010 07:39:20",    UNK,    UNK,    UNK,"     UNK", 218.40,   1.82,   0.53,"    1110", 210.44,"011XX111", 218.49,"111XX001", 210.44,"   011XX1111",   0.57,   0.16,   0.34,   2.25,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.93, 214.76,  10.00,   50.69,   NULL,"     0X1","2L", 775.89,   2.70,"      11"
 398360396,"00010M07:04:42.743","00010 07:39:21",    UNK,    UNK,    UNK,"     UNK", 216.79,   1.80,   0.52,"    1110", 210.41,"011XX111", 218.51,"111XX001", 210.41,"   011XX1111",   0.59,   0.16,   0.34,   2.23,   0.10,   0.54,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.91, 214.77,  10.00,   50.32,   NULL,"     0X1","2L", 775.99,   2.70,"      11"
 398360397,"00010M07:04:43.717","00010 07:39:22",    UNK,    UNK,    UNK,"     UNK", 214.58,   1.79,   0.51,"    1110", 210.39,"011XX111", 218.52,"111XX001", 210.39,"   011XX1111",   0.58,   0.16,   0.34,   2.24,   0.11,   0.54,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.90, 214.78,  10.00,   50.18,   NULL,"     0X1","2L", 776.00,   2.70,"      11"
 398360398,"00010M07:04:44.690","00010 07:39:23",    UNK,    UNK,    UNK,"     UNK", 212.50,   1.77,   0.51,"    1110", 210.39,"011XX111", 218.51,"111XX001", 210.39,"   011XX1111",   0.58,   0.16,   0.34,   2.22,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.86, 214.79,  10.00,   49.63,   NULL,"     0X1","2L", 775.93,   2.70,"      11"
 398360399,"00010M07:04:45.663","00010 07:39:24",    UNK,    UNK,    UNK,"     UNK", 209.08,   1.77,   0.50,"    1110", 210.39,"011XX111", 218.49,"111XX001", 210.39,"   011XX1111",   0.58,   0.16,   0.34,   2.25,   0.11,   0.54,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.95, 214.79,  10.00,   51.16,   NULL,"     0X1","2L", 775.83,   2.70,"      11"
 398360400,"00010M07:04:46.636","00010 07:39:25",    UNK,    UNK,    UNK,"     UNK", 219.16,   1.82,   0.53,"    1110", 210.39,"011XX111", 218.46,"111XX001", 210.39,"   011XX1111",   0.59,   0.16,   0.35,   2.24,   0.11,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.88, 214.80,  10.00,   50.09,   NULL,"     0X1","2L", 775.94,   2.70,"      11"
 398360401,"00010M07:04:47.610","00010 07:39:26",    UNK,    UNK,    UNK,"     UNK", 204.43,   1.77,   0.50,"    1110", 210.40,"011XX111", 218.45,"111XX001", 210.40,"   011XX1111",   0.58,   0.16,   0.35,   2.23,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.94, 214.81,  10.00,   51.09,   NULL,"     0X1","2L", 775.89,   2.70,"      11"
 398360402,"00010M07:04:48.583","00010 07:39:27",    UNK,    UNK,    UNK,"     UNK", 207.99,   1.76,   0.50,"    1110", 210.42,"011XX111", 218.44,"111XX001", 210.42,"   011XX1111",   0.59,   0.16,   0.35,   2.24,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.95, 214.82,  10.00,   51.30,   NULL,"     0X1","2L", 775.96,   2.70,"      11"
 398360403,"00010M07:04:49.556","00010 07:39:28",    UNK,    UNK,    UNK,"     UNK", 210.79,   1.77,   0.50,"    1110", 210.44,"011XX111", 218.44,"111XX001", 210.44,"   011XX1111",   0.59,   0.16,   0.35,   2.26,   0.11,   0.54,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.90, 214.82,  10.00,   50.48,   NULL,"     0X1","2L", 775.93,   2.70,"      11"
 398360404,"00010M07:04:50.529","00010 07:39:29",    UNK,    UNK,    UNK,"     UNK", 206.39,   1.76,   0.50,"    1110", 210.46,"011XX111", 218.43,"111XX001", 210.46,"   011XX1111",   0.58,   0.16,   0.34,   2.24,   0.10,   0.54,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.92, 214.83,  10.00,   50.89,   NULL,"     0X1","2L", 776.03,   2.70,"      11"
 398360405,"00010M07:04:51.503","00010 07:39:30",    UNK,    UNK,    UNK,"     UNK", 209.58,   1.77,   0.50,"    1110", 210.48,"011XX111", 218.42,"111XX001", 210.48,"   011XX1111",   0.58,   0.16,   0.34,   2.25,   0.10,   0.53,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.92, 214.84,  10.00,   51.04,   NULL,"     0X1","2L", 776.00,   2.70,"      11"
 398360406,"00010M07:04:52.476","00010 07:39:31",    UNK,    UNK,    UNK,"     UNK", 206.09,   1.77,   0.50,"    1110", 210.48,"011XX111", 218.41,"111XX001", 210.48,"   011XX1111",   0.57,   0.16,   0.35,   2.26,   0.11,   0.54,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"   01011",   2.92, 214.84,  10.00,   51.00,   NULL,"     0X1","2L", 775.93,   2.70,"      11"
