t_utc,timestamp,pressure,temp_250,temp_500,temp_1000,temp_absolute
1211810902.0,2008-05-26T14:08:22,       851.8998,       191.8369,       191.4393,       191.2977,       206.7300
1211810904.0,2008-05-26T14:08:24,       851.8983,       191.8870,       191.3493,       191.2278,       206.7300
1211810906.0,2008-05-26T14:08:26,       851.9221,       191.7168,       191.4193,       191.2877,       206.7300
1211810908.0,2008-05-26T14:08:28,       851.9185,       192.0172,       191.4293,       191.3377,       206.7300
1211810910.0,2008-05-26T14:08:30,       851.9071,       192.0372,       191.5092,       191.2078,       206.7200
1211810912.0,2008-05-26T14:08:32,       851.8826,       191.5566,       191.3593,       191.0680,       206.7300
1211810914.0,2008-05-26T14:08:34,       851.9119,       192.2474,       191.2994,       191.1579,       206.7200
1211810916.0,2008-05-26T14:08:36,       851.9117,       192.0572,       191.1596,       191.0181,       206.7200
1211810918.0,2008-05-26T14:08:38,       851.9075,       191.7969,       191.3194,       191.0480,       206.7300
1211810920.0,2008-05-26T14:08:40,       851.9219,       192.1273,       191.2095,       191.1279,       206.7200
1211810922.0,2008-05-26T14:08:42,       851.9160,       191.7669,       191.3493,       191.1679,       206.7200
1211810924.0,2008-05-26T14:08:44,       851.9235,       191.6367,       191.4592,       191.1079,       206.7200
1211810926.0,2008-05-26T14:08:46,       851.9189,       191.7469,       191.3593,       191.1679,       206.7200
1211810928.0,2008-05-26T14:08:48,       851.9098,       191.7068,       191.4992,       191.3576,       206.7200
1211810930.0,2008-05-26T14:08:50,       851.9316,       192.4977,       191.6190,       191.1879,       206.7300
1211810932.0,2008-05-26T14:08:52,       851.9442,       191.9171,       191.3294,       191.1279,       206.7200
1211810934.0,2008-05-26T14:08:54,       851.9082,       192.0872,       191.3993,       191.0480,       206.7200
1211810936.0,2008-05-26T14:08:56,       851.9307,       192.4877,       191.3893,       191.1978,       206.7100
1211810938.0,2008-05-26T14:08:58,       851.9218,       192.7580,       191.4193,       191.1679,       206.7200
1211810940.0,2008-05-26T14:09:00,       851.9271,       194.4417,       191.4492,       191.3077,       206.7200
1211810942.0,2008-05-26T14:09:02,       851.9233,       192.3175,       191.4992,       191.4076,       206.7200
1211810944.0,2008-05-26T14:09:04,       851.9363,       191.7869,       191.4193,       191.3277,       206.7300
1211810946.0,2008-05-26T14:09:06,       851.9636,       191.8269,       191.5391,       191.4675,       206.7100
1211810948.0,2008-05-26T14:09:08,       851.9204,       191.6367,       191.3593,       191.1579,       206.7000
1211810950.0,2008-05-26T14:09:10,       851.9604,       191.9471,       191.5891,       191.3177,       206.7200
1211810952.0,2008-05-26T14:09:12,       851.9093,       191.9271,       191.4892,       191.1978,       206.7100
1211810954.0,2008-05-26T14:09:14,       851.9704,       191.9070,       191.6190,       191.5075,       206.7100
1211810956.0,2008-05-26T14:09:16,       851.9351,       191.5767,       191.4393,       191.3177,       206.7100
1211810958.0,2008-05-26T14:09:18,       851.9062,       191.8970,       191.4892,       191.4176,       206.7100
1211810960.0,2008-05-26T14:09:20,       851.9464,       192.1273,       191.5291,       191.5175,       206.7000
1211810962.0,2008-05-26T14:09:22,       851.9359,       191.8369,       191.4792,       191.3976,       206.7000
1211810964.0,2008-05-26T14:09:24,       851.9283,       192.0172,       191.7189,       191.2977,       206.7000
1211810966.0,2008-05-26T14:09:26,       851.9384,       191.7969,       191.5991,       191.2777,       206.7000
1211810968.0,2008-05-26T14:09:28,       851.9088,       191.6768,       191.4293,       191.2078,       206.7100
1211810970.0,2008-05-26T14:09:30,       851.9689,       191.9771,       191.5291,       191.2777,       206.7000
1211810972.0,2008-05-26T14:09:32,       851.9378,       192.6879,       191.5391,       191.3177,       206.7000
1211810974.0,2008-05-26T14:09:34,       851.9360,       192.3876,       191.5591,       191.3576,       206.7000
1211810976.0,2008-05-26T14:09:36,       851.9241,       192.0872,       191.5291,       191.2478,       206.7000
1211810978.0,2008-05-26T14:09:38,       851.9563,       191.9571,       191.4692,       191.3177,       206.7000
1211810980.0,2008-05-26T14:09:40,       851.9338,       192.3575,       191.4992,       191.3377,       206.7000
1211810982.0,2008-05-26T14:09:42,       851.8964,       192.5377,       191.6091,       191.3776,       206.7000
1211810984.0,2008-05-26T14:09:44,       851.9531,       192.2775,       191.8388,       191.5374,       206.7000
1211810986.0,2008-05-26T14:09:46,       851.9575,       192.1473,       191.6390,       191.3976,       206.7000
1211810988.0,2008-05-26T14:09:48,       851.9542,       192.7279,       191.6190,       191.5374,       206.7000
1211810990.0,2008-05-26T14:09:50,       851.9538,       192.8280,       191.7689,       191.4375,       206.7000
1211810992.0,2008-05-26T14:09:52,       851.9754,       192.3375,       191.7089,       191.5175,       206.7000
1211810994.0,2008-05-26T14:09:54,       851.9237,       192.2274,       191.8088,       191.6473,       206.6900
1211810996.0,2008-05-26T14:09:56,       851.9589,       192.6378,       191.9786,       191.7072,       206.6900
1211810998.0,2008-05-26T14:09:58,       851.9378,       192.4777,       191.9386,       191.5674,       206.6900
1211811000.0,2008-05-26T14:10:00,       851.8947,       192.4476,       191.9087,       191.4675,       206.7000
1211811002.0,2008-05-26T14:10:02,       851.9524,       192.7780,       191.8488,       191.5075,       206.6900
1211811004.0,2008-05-26T14:10:04,       851.8990,       192.3175,       191.7689,       191.5274,       206.6900
1211811006.0,2008-05-26T14:10:06,       851.9559,       192.3375,       191.7189,       191.4575,       206.6900
1211811008.0,2008-05-26T14:10:08,       851.9438,       192.3575,       191.8787,       191.5474,       206.6900
1211811010.0,2008-05-26T14:10:10,       851.9409,       192.9482,       191.9187,       191.6473,       206.6900
1211811012.0,2008-05-26T14:10:12,       851.9226,       192.5878,       192.0885,       191.6173,       206.6800
1211811014.0,2008-05-26T14:10:14,       851.9504,       192.5077,       191.9686,       191.6573,       206.6900
1211811016.0,2008-05-26T14:10:16,       851.9523,       192.3575,       191.8787,       191.6373,       206.6900
1211811018.0,2008-05-26T14:10:18,       851.9317,       192.4977,       191.8787,       191.5774,       206.6900
1211811020.0,2008-05-26T14:10:20,       851.9400,       192.6278,       191.9286,       191.5774,       206.6900
1211811022.0,2008-05-26T14:10:22,       851.9350,       192.3976,       191.8587,       191.5874,       206.6800
1211811024.0,2008-05-26T14:10:24,       851.9446,       192.4376,       191.9486,       191.5274,       206.6900
1211811026.0,2008-05-26T14:10:26,       851.9793,       192.3075,       191.7988,       191.3776,       206.6900
1211811028.0,2008-05-26T14:10:28,       851.9513,       192.6579,       192.0086,       191.5175,       206.6900
1211811030.0,2008-05-26T14:10:30,       851.9421,       192.6879,       192.0285,       191.5175,       206.6700
1211811032.0,2008-05-26T14:10:32,       851.9777,       192.4977,       191.8887,       191.5274,       206.6800
1211811034.0,2008-05-26T14:10:34,       851.9496,       192.3676,       191.6790,       191.4276,       206.6800
1211811036.0,2008-05-26T14:10:36,       851.9389,       192.7880,       192.0785,       191.5374,       206.6800
1211811038.0,2008-05-26T14:10:38,       851.9483,       194.7319,       192.0186,       191.5474,       206.6700
1211811040.0,2008-05-26T14:10:40,       851.9215,       192.7980,       192.0685,       191.6473,       206.6800
1211811042.0,2008-05-26T14:10:42,       851.9345,       192.9281,       192.0685,       191.5175,       206.6700
1211811044.0,2008-05-26T14:10:44,       851.9541,       192.7179,       191.9187,       191.5874,       206.6700
1211811046.0,2008-05-26T14:10:46,       851.9214,       192.7580,       192.0685,       191.5274,       206.6800
1211811048.0,2008-05-26T14:10:48,       851.9334,       193.6609,       192.0285,       191.7771,       206.6700
1211811050.0,2008-05-26T14:10:50,       851.9333,       192.8080,       192.0385,       191.6872,       206.6700
1211811052.0,2008-05-26T14:10:52,       851.9622,       192.7580,       192.0285,       191.5674,       206.6700
1211811054.0,2008-05-26T14:10:54,       851.9238,       192.5277,       191.9386,       191.6373,       206.6700
1211811056.0,2008-05-26T14:10:56,       851.9652,       192.8380,       192.1684,       191.5075,       206.6700
1211811058.0,2008-05-26T14:10:58,       851.9487,       192.9281,       192.0585,       191.6773,       206.6700
1211811060.0,2008-05-26T14:11:00,       851.9552,       193.4507,       192.1783,       191.8071,       206.6700
1211811062.0,2008-05-26T14:11:02,       851.9857,       193.0983,       192.3382,       191.5674,       206.6800
1211811064.0,2008-05-26T14:11:04,       851.9761,       192.9281,       192.2283,       191.7472,       206.6700
1211811066.0,2008-05-26T14:11:06,       851.9764,       193.1284,       192.3582,       191.8271,       206.6700
1211811068.0,2008-05-26T14:11:08,       851.9749,       193.1784,       192.2782,       191.7072,       206.6700
1211811070.0,2008-05-26T14:11:10,       851.9858,       192.9582,       192.1783,       191.5674,       206.6600
1211811072.0,2008-05-26T14:11:12,       852.0063,       192.8180,       192.0485,       191.5274,       206.6700
1211811074.0,2008-05-26T14:11:14,       851.9806,       193.2685,       192.1484,       191.6273,       206.6700
1211811076.0,2008-05-26T14:11:16,       851.9908,       192.7279,       191.9986,       191.5774,       206.6600
1211811078.0,2008-05-26T14:11:18,       851.9664,       192.3375,       191.8787,       191.4975,       206.6600
1211811080.0,2008-05-26T14:11:20,       851.9942,       192.3876,       191.8088,       191.5075,       206.6600
1211811082.0,2008-05-26T14:11:22,       851.9878,       192.6478,       192.0086,       191.5774,       206.6700
1211811084.0,2008-05-26T14:11:24,       851.9774,       192.6078,       191.9886,       191.6173,       206.6600
1211811086.0,2008-05-26T14:11:26,       851.9776,       193.0082,       192.0685,       191.6773,       206.6600
1211811088.0,2008-05-26T14:11:28,       851.9968,       192.8881,       192.1184,       191.5674,       206.6600
1211811090.0,2008-05-26T14:11:30,       852.0165,       192.8280,       192.1184,       191.6373,       206.6600
1211811092.0,2008-05-26T14:11:32,       851.9810,       192.6679,       192.0385,       191.6972,       206.6600
1211811094.0,2008-05-26T14:11:34,       852.0249,       193.3406,       192.3082,       191.6673,       206.6600
1211811096.0,2008-05-26T14:11:36,       851.9942,       193.2585,       192.0385,       191.7072,       206.6600
1211811098.0,2008-05-26T14:11:38,       851.9509,       193.1183,       191.8687,       191.5574,       206.6600
1211811100.0,2008-05-26T14:11:40,       851.9983,       193.0883,       192.1384,       191.5474,       206.6500
1211811102.0,2008-05-26T14:11:42,       851.9766,       193.9913,       192.0485,       191.5674,       206.6500
1211811104.0,2008-05-26T14:11:44,       851.9608,       192.7780,       192.0086,       191.6273,       206.6700
1211811106.0,2008-05-26T14:11:46,       851.9924,       193.0283,       192.2383,       191.8371,       206.6600
1211811108.0,2008-05-26T14:11:48,       851.9752,       195.4225,       192.2882,       191.6773,       206.6600
1211811110.0,2008-05-26T14:11:50,       851.9852,       193.7110,       192.1184,       191.6573,       206.6600
1211811112.0,2008-05-26T14:11:52,       852.0203,       193.4507,       192.2882,       191.5774,       206.6500
1211811114.0,2008-05-26T14:11:54,       852.0188,       193.3506,       192.0485,       191.5974,       206.6500
1211811116.0,2008-05-26T14:11:56,       851.9427,       194.1314,       191.8288,       191.6073,       206.6500
1211811118.0,2008-05-26T14:11:58,       851.9844,       192.6679,       191.8687,       191.5574,       206.6600
1211811120.0,2008-05-26T14:12:00,       851.9894,       192.7379,       192.0785,       191.5274,       206.6500
1211811122.0,2008-05-26T14:12:02,       851.9835,       193.0983,       192.1884,       191.8470,       206.6500
1211811124.0,2008-05-26T14:12:04,       852.0124,       193.5308,       192.2683,       191.6773,       206.6400
1211811126.0,2008-05-26T14:12:06,       852.0087,       194.5618,       192.2383,       191.7472,       206.6500
1211811128.0,2008-05-26T14:12:08,       851.9795,       193.0983,       192.0485,       191.6673,       206.6500
1211811130.0,2008-05-26T14:12:10,       852.0195,       192.9182,       191.9686,       191.6773,       206.6500
1211811132.0,2008-05-26T14:12:12,       851.9780,       195.3024,       192.2882,       191.6673,       206.6500
1211811134.0,2008-05-26T14:12:14,       851.9769,       193.5608,       191.8987,       191.5474,       206.6400
1211811136.0,2008-05-26T14:12:16,       851.9959,       194.3416,       192.1184,       191.4875,       206.6400
1211811138.0,2008-05-26T14:12:18,       852.0094,       194.4617,       192.0985,       191.6473,       206.6400
1211811140.0,2008-05-26T14:12:20,       852.0249,       194.0013,       192.0485,       191.5874,       206.6400
1211811142.0,2008-05-26T14:12:22,       852.0165,       193.4207,       192.0585,       191.5774,       206.6400
1211811144.0,2008-05-26T14:12:24,       852.0056,       193.1083,       192.1684,       191.5874,       206.6400
1211811146.0,2008-05-26T14:12:26,       851.9929,       192.8481,       192.1484,       191.6473,       206.6400
1211811148.0,2008-05-26T14:12:28,       852.0044,       192.5978,       192.0885,       191.6473,       206.6400
1211811150.0,2008-05-26T14:12:30,       851.9870,       192.4176,       191.9386,       191.6473,       206.6400
1211811152.0,2008-05-26T14:12:32,       852.0142,       192.3175,       191.9486,       191.5674,       206.6400
1211811154.0,2008-05-26T14:12:34,       852.0200,       192.6078,       192.2383,       191.7572,       206.6400
1211811156.0,2008-05-26T14:12:36,       851.9814,       193.1784,       192.4601,       191.8870,       206.6300
1211811158.0,2008-05-26T14:12:38,       851.9777,       193.0482,       192.4201,       191.8470,       206.6400
1211811160.0,2008-05-26T14:12:40,       852.0109,       192.6879,       192.1184,       191.7672,       206.6400
1211811162.0,2008-05-26T14:12:42,       851.9732,       192.4877,       192.0485,       191.6373,       206.6300
1211811164.0,2008-05-26T14:12:44,       852.0208,       192.4376,       192.0485,       191.5874,       206.6400
1211811166.0,2008-05-26T14:12:46,       852.0447,       192.4076,       191.9286,       191.4775,       206.6300
1211811168.0,2008-05-26T14:12:48,       852.0420,       192.8380,       191.9386,       191.6972,       206.6300
1211811170.0,2008-05-26T14:12:50,       851.9844,       193.9412,       192.0985,       191.7172,       206.6300
1211811172.0,2008-05-26T14:12:52,       852.0035,       192.9081,       192.1584,       191.7572,       206.6300
1211811174.0,2008-05-26T14:12:54,       852.0073,       192.6378,       192.1084,       191.7572,       206.6300
1211811176.0,2008-05-26T14:12:56,       851.9835,       192.6178,       192.2882,       191.5774,       206.6400
1211811178.0,2008-05-26T14:12:58,       852.0174,       192.4376,       192.0685,       191.6373,       206.6300
1211811180.0,2008-05-26T14:13:00,       851.9996,       192.5678,       192.0785,       191.7072,       206.6300
1211811182.0,2008-05-26T14:13:02,       852.0082,       192.6779,       192.1884,       191.8271,       206.6300
1211811184.0,2008-05-26T14:13:04,       851.9762,       192.4276,       192.0985,       191.6673,       206.6300
1211811186.0,2008-05-26T14:13:06,       851.9770,       192.2574,       192.0086,       191.6273,       206.6300
1211811188.0,2008-05-26T14:13:08,       852.0085,       193.2885,       192.0585,       191.6373,       206.6300
1211811190.0,2008-05-26T14:13:10,       851.9752,       192.8881,       191.8488,       191.4975,       206.6300
1211811192.0,2008-05-26T14:13:12,       851.9929,       192.3575,       191.7888,       191.5774,       206.6300
1211811194.0,2008-05-26T14:13:14,       852.0419,       192.6078,       192.0585,       191.6373,       206.6300
1211811196.0,2008-05-26T14:13:16,       852.0047,       192.7880,       191.9486,       191.6073,       206.6300
1211811198.0,2008-05-26T14:13:18,       851.9838,       192.4677,       191.8388,       191.9569,       206.6200
1211811200.0,2008-05-26T14:13:20,       852.0171,       192.6078,       192.2083,       192.1787,       206.6300
1211811202.0,2008-05-26T14:13:22,       852.0183,       192.1473,       192.0885,       192.0589,       206.6200
1211811204.0,2008-05-26T14:13:24,       851.9835,       191.6367,       191.7988,       191.7072,       206.6200
1211811206.0,2008-05-26T14:13:26,       852.0273,       191.9571,       191.8188,       191.6173,       206.6300
1211811208.0,2008-05-26T14:13:28,       852.0015,       192.0772,       191.7089,       191.5574,       206.6300
1211811210.0,2008-05-26T14:13:30,       852.0099,       191.5366,       191.3693,       191.3676,       206.6300
1211811212.0,2008-05-26T14:13:32,       852.0180,       191.2963,       191.4093,       191.4176,       206.6200
1211811214.0,2008-05-26T14:13:34,       852.0214,       192.0772,       191.9986,       192.2886,       206.6300
1211811216.0,2008-05-26T14:13:36,       851.9976,       192.6679,       192.1884,       192.0988,       206.6300
1211811218.0,2008-05-26T14:13:38,       851.9698,       192.4977,       191.9586,       191.6872,       206.6200
1211811220.0,2008-05-26T14:13:40,       852.0014,       191.9070,       191.6790,       191.4575,       206.6100
1211811222.0,2008-05-26T14:13:42,       852.0169,       191.8870,       191.6690,       191.6373,       206.6300
1211811224.0,2008-05-26T14:13:44,       852.0115,       191.7869,       192.0285,       191.7572,       206.6200
1211811226.0,2008-05-26T14:13:46,       852.0115,       191.7569,       191.8587,       191.6473,       206.6100
1211811228.0,2008-05-26T14:13:48,       852.0086,       191.8670,       191.8887,       191.7971,       206.6100
1211811230.0,2008-05-26T14:13:50,       851.9826,       191.6868,       191.7988,       191.7472,       206.6200
1211811232.0,2008-05-26T14:13:52,       852.0292,       191.6067,       191.7489,       191.6273,       206.6100
1211811234.0,2008-05-26T14:13:54,       852.0133,       191.6367,       191.7988,       191.7771,       206.6100
1211811236.0,2008-05-26T14:13:56,       852.0573,       191.8269,       191.9087,       192.0489,       206.6200
1211811238.0,2008-05-26T14:13:58,       852.0239,       191.8170,       192.0086,       191.9170,       206.6100
1211811240.0,2008-05-26T14:14:00,       851.9996,       191.8670,       192.1384,       192.1288,       206.6100
1211811242.0,2008-05-26T14:14:02,       852.0139,       191.9671,       192.2083,       192.2087,       206.6200
1211811244.0,2008-05-26T14:14:04,       851.9964,       191.8269,       192.0485,       191.8570,       206.6200
1211811246.0,2008-05-26T14:14:06,       852.0905,       191.7969,       191.9786,       191.9269,       206.6100
1211811248.0,2008-05-26T14:14:08,       852.0345,       192.0572,       192.2283,       192.1488,       206.6100
1211811250.0,2008-05-26T14:14:10,       852.0009,       191.9371,       192.0285,       191.9369,       206.6100
1211811252.0,2008-05-26T14:14:12,       852.0146,       191.6868,       191.7988,       191.8371,       206.6100
1211811254.0,2008-05-26T14:14:14,       852.0468,       191.6067,       191.7888,       191.9170,       206.6100
1211811256.0,2008-05-26T14:14:16,       852.0354,       191.6167,       191.8088,       191.8071,       206.6100
1211811258.0,2008-05-26T14:14:18,       852.0501,       191.6267,       191.8288,       191.7472,       206.6100
1211811260.0,2008-05-26T14:14:20,       852.0496,       191.3163,       191.5491,       191.4176,       206.6200
1211811262.0,2008-05-26T14:14:22,       852.0468,       191.2062,       191.5591,       191.5374,       206.6100
1211811264.0,2008-05-26T14:14:24,       852.0534,       191.1862,       191.5791,       191.5374,       206.6000
1211811266.0,2008-05-26T14:14:26,       852.0571,       191.3764,       191.5891,       191.4775,       206.6100
1211811268.0,2008-05-26T14:14:28,       852.0418,       191.2363,       191.5192,       191.5574,       206.6100
1211811270.0,2008-05-26T14:14:30,       852.0162,       191.4665,       191.6290,       191.8470,       206.6100
1211811272.0,2008-05-26T14:14:32,       852.0522,       191.5767,       191.6989,       191.6273,       206.6100
1211811274.0,2008-05-26T14:14:34,       852.0572,       191.3564,       191.5391,       191.3976,       206.6100
1211811276.0,2008-05-26T14:14:36,       852.0585,       191.4165,       191.5591,       191.4176,       206.6100
1211811278.0,2008-05-26T14:14:38,       852.0358,       191.5366,       191.6290,       191.8870,       206.6100
1211811280.0,2008-05-26T14:14:40,       852.0733,       191.2462,       191.4093,       191.9769,       206.6000
1211811282.0,2008-05-26T14:14:42,       852.0394,       191.5967,       191.8787,       192.0169,       206.6100
1211811284.0,2008-05-26T14:14:44,       852.0469,       191.4165,       191.4792,       191.7572,       206.6100
1211811286.0,2008-05-26T14:14:46,       852.0148,       191.7268,       191.6790,       192.1488,       206.6100
1211811288.0,2008-05-26T14:14:48,       852.0778,       192.3375,       192.3382,       192.0788,       206.6000
1211811290.0,2008-05-26T14:14:50,       852.0597,       192.1173,       192.2183,       192.2586,       206.6100
1211811292.0,2008-05-26T14:14:52,       852.0764,       191.6667,       192.0885,       192.3285,       206.6000
1211811294.0,2008-05-26T14:14:54,       852.0806,       191.5466,       192.0086,       192.0788,       206.6100
1211811296.0,2008-05-26T14:14:56,       852.0380,       191.3764,       191.9187,       191.6573,       206.6100
1211811298.0,2008-05-26T14:14:58,       852.0329,       191.4865,       191.8787,       191.8470,       206.6000
1211811300.0,2008-05-26T14:15:00,       852.0695,       191.7368,       191.9786,       191.9269,       206.6000
1211811302.0,2008-05-26T14:15:02,       852.0274,       191.4765,       191.6790,       191.7272,       206.6000
1211811304.0,2008-05-26T14:15:04,       852.0374,       191.5466,       191.7089,       191.8570,       206.6000
1211811306.0,2008-05-26T14:15:06,       852.0993,       191.6367,       191.6690,       191.6273,       206.6000
1211811308.0,2008-05-26T14:15:08,       852.0344,       191.5666,       191.6690,       191.7771,       206.6100
1211811310.0,2008-05-26T14:15:10,       852.0033,       191.3664,       191.6091,       191.7372,       206.6000
1211811312.0,2008-05-26T14:15:12,       852.0145,       191.3764,       191.7589,       192.0268,       206.6000
1211811314.0,2008-05-26T14:15:14,       852.0232,       191.2663,       191.7489,       191.9469,       206.6000
1211811316.0,2008-05-26T14:15:16,       852.0062,       191.7268,       192.0285,       191.9269,       206.6000
1211811318.0,2008-05-26T14:15:18,       852.0215,       191.6367,       191.9786,       192.3285,       206.5900
1211811320.0,2008-05-26T14:15:20,       852.0110,       192.1173,       192.3482,       192.5283,       206.6000
1211811322.0,2008-05-26T14:15:22,       852.0230,       192.0272,       192.2383,       192.3885,       206.6000
1211811324.0,2008-05-26T14:15:24,       852.0477,       192.0772,       192.2782,       192.5083,       206.5900
1211811326.0,2008-05-26T14:15:26,       852.0245,       191.8269,       192.1284,       192.2586,       206.6000
1211811328.0,2008-05-26T14:15:28,       852.0656,       191.7569,       191.8787,       191.8071,       206.5900
1211811330.0,2008-05-26T14:15:30,       852.0219,       191.6167,       192.0685,       191.8570,       206.6000
1211811332.0,2008-05-26T14:15:32,       852.0680,       191.8369,       192.2483,       192.2886,       206.6000
1211811334.0,2008-05-26T14:15:34,       852.0299,       191.8369,       192.1983,       192.2986,       206.6000
1211811336.0,2008-05-26T14:15:36,       852.0184,       191.7268,       192.1184,       192.2287,       206.5900
1211811338.0,2008-05-26T14:15:38,       852.0475,       191.8470,       192.1084,       192.3086,       206.6000
1211811340.0,2008-05-26T14:15:40,       852.0275,       191.8670,       192.2183,       192.2686,       206.5900
1211811342.0,2008-05-26T14:15:42,       852.0337,       191.7368,       191.9586,       191.9769,       206.5900
1211811344.0,2008-05-26T14:15:44,       852.0454,       191.5566,       191.8787,       191.8670,       206.5900
1211811346.0,2008-05-26T14:15:46,       852.0594,       191.5466,       191.6790,       191.9669,       206.5900
1211811348.0,2008-05-26T14:15:48,       852.0439,       191.5867,       191.7189,       191.8770,       206.6000
1211811350.0,2008-05-26T14:15:50,       852.0354,       191.6167,       191.7589,       191.9269,       206.5800
1211811352.0,2008-05-26T14:15:52,       852.0840,       191.5466,       191.7189,       191.7771,       206.5800
1211811354.0,2008-05-26T14:15:54,       852.0651,       191.5266,       191.7788,       191.7472,       206.5900
1211811356.0,2008-05-26T14:15:56,       852.0391,       191.4064,       191.7589,       191.7971,       206.5800
1211811358.0,2008-05-26T14:15:58,       852.0541,       191.5767,       191.9886,       191.9269,       206.5900
1211811360.0,2008-05-26T14:16:00,       852.0376,       191.4966,       191.7788,       191.7072,       206.5800
1211811362.0,2008-05-26T14:16:02,       852.0495,       191.5166,       191.7489,       191.7172,       206.5900
1211811364.0,2008-05-26T14:16:04,       852.0617,       191.6167,       191.8188,       191.8470,       206.5800
1211811366.0,2008-05-26T14:16:06,       852.0633,       191.4165,       191.7689,       192.0069,       206.5900
1211811368.0,2008-05-26T14:16:08,       852.0136,       191.3664,       191.6091,       191.8271,       206.5800
1211811370.0,2008-05-26T14:16:10,       852.0282,       191.1962,       191.7089,       191.8770,       206.5800
1211811372.0,2008-05-26T14:16:12,       852.0430,       191.2462,       191.7289,       191.8670,       206.5800
1211811374.0,2008-05-26T14:16:14,       852.0150,       191.1261,       191.5891,       191.9170,       206.5800
1211811376.0,2008-05-26T14:16:16,       852.0332,       191.3864,       191.6290,       191.7572,       206.5800
1211811378.0,2008-05-26T14:16:18,       852.0552,       191.3364,       191.4992,       191.6073,       206.5800
1211811380.0,2008-05-26T14:16:20,       852.0393,       191.2663,       191.5891,       191.9969,       206.5800
1211811382.0,2008-05-26T14:16:22,       852.1092,       191.2663,       191.4892,       191.7871,       206.5800
1211811384.0,2008-05-26T14:16:24,       852.0946,       191.4165,       191.6390,       191.6573,       206.5800
1211811386.0,2008-05-26T14:16:26,       852.0465,       191.2363,       191.6690,       191.8271,       206.5800
1211811388.0,2008-05-26T14:16:28,       852.0620,       191.3564,       191.6790,       191.9070,       206.5800
1211811390.0,2008-05-26T14:16:30,       852.0715,       191.5166,       191.8188,       191.9769,       206.5700
1211811392.0,2008-05-26T14:16:32,       852.0615,       191.5166,       191.7689,       191.8171,       206.5800
1211811394.0,2008-05-26T14:16:34,       852.0719,       191.3964,       191.7289,       191.7372,       206.5700
1211811396.0,2008-05-26T14:16:36,       852.0660,       191.5366,       191.9786,       191.9869,       206.5800
1211811398.0,2008-05-26T14:16:38,       852.0487,       191.5566,       191.8188,       191.8570,       206.5800
1211811400.0,2008-05-26T14:16:40,       852.0428,       191.4265,       191.6490,       191.7771,       206.5800
1211811402.0,2008-05-26T14:16:42,       852.0685,       191.4365,       191.7089,       191.7572,       206.5800
1211811404.0,2008-05-26T14:16:44,       852.0796,       191.4064,       191.6190,       191.7372,       206.5700
1211811406.0,2008-05-26T14:16:46,       852.0645,       191.3864,       191.5791,       191.6173,       206.5800
1211811408.0,2008-05-26T14:16:48,       852.0894,       191.2162,       191.4992,       191.5774,       206.5700
1211811410.0,2008-05-26T14:16:50,       852.0850,       191.2663,       191.4892,       191.5974,       206.5700
1211811412.0,2008-05-26T14:16:52,       852.0864,       191.3063,       191.4393,       191.5974,       206.5800
1211811414.0,2008-05-26T14:16:54,       852.1130,       191.4165,       191.7589,       191.6773,       206.5800
1211811416.0,2008-05-26T14:16:56,       852.1022,       191.2663,       191.4193,       191.6473,       206.5700
1211811418.0,2008-05-26T14:16:58,       852.0836,       191.1261,       191.4492,       191.7771,       206.5800
1211811420.0,2008-05-26T14:17:00,       852.1345,       191.3564,       191.6690,       191.8171,       206.5700
1211811422.0,2008-05-26T14:17:02,       852.0742,       191.4365,       191.6091,       191.5874,       206.5800
1211811424.0,2008-05-26T14:17:04,       852.0623,       191.4365,       191.7389,       191.7072,       206.5700
1211811426.0,2008-05-26T14:17:06,       852.1031,       191.3764,       191.6590,       191.5874,       206.5700
1211811428.0,2008-05-26T14:17:08,       852.0899,       191.4865,       191.6190,       191.5574,       206.5700
1211811430.0,2008-05-26T14:17:10,       852.0832,       191.2863,       191.5092,       191.5974,       206.5700
1211811432.0,2008-05-26T14:17:12,       852.0867,       191.5066,       191.5791,       191.9569,       206.5700
1211811434.0,2008-05-26T14:17:14,       852.0891,       191.2963,       191.5591,       191.7072,       206.5700
1211811436.0,2008-05-26T14:17:16,       852.0833,       191.2863,       191.4992,       191.5974,       206.5700
1211811438.0,2008-05-26T14:17:18,       852.0911,       191.2863,       191.5491,       191.7971,       206.5700
1211811440.0,2008-05-26T14:17:20,       852.1191,       191.3364,       191.3893,       191.4575,       206.5700
1211811442.0,2008-05-26T14:17:22,       852.1033,       191.1962,       191.3493,       191.5574,       206.5600
1211811444.0,2008-05-26T14:17:24,       852.1103,       191.3564,       191.5491,       191.7771,       206.5600
1211811446.0,2008-05-26T14:17:26,       852.0811,       191.3464,       191.5691,       191.6573,       206.5700
1211811448.0,2008-05-26T14:17:28,       852.1098,       191.2462,       191.5291,       191.4975,       206.5600
1211811450.0,2008-05-26T14:17:30,       852.1256,       191.3163,       191.5991,       191.6373,       206.5600
1211811452.0,2008-05-26T14:17:32,       852.1374,       191.2863,       191.4892,       191.6073,       206.5600
1211811454.0,2008-05-26T14:17:34,       852.1036,       191.2963,       191.5192,       191.6473,       206.5600
1211811456.0,2008-05-26T14:17:36,       852.1129,       191.2563,       191.5491,       191.6473,       206.5600
1211811458.0,2008-05-26T14:17:38,       852.1121,       191.3464,       191.6989,       191.8670,       206.5600
