 398293785,"00009M13:04:13.366","00009 13:38:45",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.20,   2.11,   1.48,  11.61,   0.84,   4.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.62,"00111011",   0.03,   0.00,   0.08,   2.00,   2.00,   2.00, 257.17,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293786,"00009M13:04:14.340","00009 13:38:46",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.19,   2.11,   1.48,  11.60,   0.84,   4.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.62,"00111011",   0.05,   0.00,   0.10,   2.00,   2.00,   2.00, 257.17,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293787,"00009M13:04:15.313","00009 13:38:47",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.18,   2.11,   1.48,  11.61,   0.84,   4.51,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.57,"00111011",   0.06,   0.00,   0.12,   2.00,   2.00,   2.00, 257.19,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293788,"00009M13:04:16.286","00009 13:38:48",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.21,   2.11,   1.48,  11.60,   0.84,   4.51,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.58,"00111011",   0.05,   0.00,   0.11,   2.00,   2.00,   2.00, 257.19,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293789,"00009M13:04:17.259","00009 13:38:49",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.20,   2.11,   1.48,  11.60,   0.84,   4.52,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.62,"00111011",   0.05,   0.00,   0.11,   2.00,   2.00,   2.00, 257.20,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293790,"00009M13:04:18.233","00009 13:38:50",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.19,   2.11,   1.48,  11.59,   0.84,   4.51,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.57,"00111011",   0.03,   0.00,   0.09,   2.00,   2.00,   2.00, 257.22,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293791,"00009M13:04:19.206","00009 13:38:51",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.19,   2.11,   1.48,  11.60,   0.84,   4.51,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.57,"00111011",   0.05,   0.00,   0.11,   2.00,   2.00,   2.00, 257.22,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293792,"00009M13:04:20.179","00009 13:38:51",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.19,   2.11,   1.48,  11.58,   0.84,   4.50,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.61,"00111011",   0.04,   0.00,   0.11,   2.00,   2.00,   2.00, 257.24,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293793,"00009M13:04:21.152","00009 13:38:52",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.18,   2.11,   1.47,  11.59,   0.84,   4.51,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.72,"00111011",   0.04,   0.00,   0.09,   2.00,   2.00,   2.00, 257.24,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293794,"00009M13:04:22.126","00009 13:38:53",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.18,   2.10,   1.48,  11.58,   0.84,   4.51,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.66,"00111011",   0.03,   0.00,   0.09,   2.00,   2.00,   2.00, 257.25,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293795,"00009M13:04:23.099","00009 13:38:54",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.18,   2.10,   1.47,  11.59,   0.84,   4.50,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.58,"00111011",   0.02,   0.00,   0.08,   2.00,   2.00,   2.00, 257.28,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293796,"00009M13:04:24.072","00009 13:38:55",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.18,   2.11,   1.47,  11.58,   0.84,   4.51,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.65,"00111011",   0.04,   0.00,   0.09,   2.00,   2.00,   2.00, 257.27,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293797,"00009M13:04:25.045","00009 13:38:56",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   8.17,   2.10,   1.47,  11.58,   0.83,   4.51,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.59,"00111011",   0.03,   0.00,   0.08,   2.00,   2.00,   2.00, 257.29,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293813,"00009M13:04:40.617","00009 13:39:12",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.79, 382.43, 483.10,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 267.00, 267.80, 265.07,   0.14,   0.15,   0.19,"   101XX0001", 257.04, 257.95, 254.19,   0.33,   0.29,   0.50,"   101XX1111",   8.16,   2.10,   1.47,  11.53,   0.84,   4.49,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.64,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293814,"00009M13:04:41.591","00009 13:39:13",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.75, 382.18, 483.03,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.97, 267.75, 265.17,   0.14,   0.15,   0.19,"   101XX0001", 256.97, 257.90, 254.16,   0.33,   0.29,   0.50,"   101XX1111",   8.16,   2.10,   1.48,  11.53,   0.83,   4.49,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.58,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293815,"00009M13:04:42.564","00009 13:39:14",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.69, 382.20, 482.92,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.96, 267.77, 265.20,   0.14,   0.15,   0.19,"   101XX0001", 256.97, 257.99, 254.19,   0.33,   0.29,   0.50,"   101XX1111",   8.16,   2.09,   1.48,  11.54,   0.83,   4.49,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.53,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293816,"00009M13:04:43.537","00009 13:39:15",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.75, 382.04, 482.70,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.89, 267.69, 265.00,   0.14,   0.15,   0.19,"   101XX0001", 256.86, 257.77, 254.03,   0.33,   0.29,   0.50,"   101XX1111",   8.15,   2.09,   1.47,  11.51,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.68,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293817,"00009M13:04:44.510","00009 13:39:16",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.62, 381.76, 482.62,   4.48,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.81, 267.55, 264.95,   0.14,   0.15,   0.19,"   101XX0001", 256.94, 257.84, 254.05,   0.33,   0.29,   0.50,"   101XX1111",   8.16,   2.09,   1.47,  11.52,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.68,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293818,"00009M13:04:45.484","00009 13:39:17",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.62, 381.91, 482.47,   4.47,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.88, 267.68, 265.01,   0.14,   0.15,   0.19,"   101XX0001", 256.97, 257.80, 254.11,   0.33,   0.29,   0.50,"   101XX1111",   8.16,   2.09,   1.47,  11.54,   0.83,   4.49,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.55,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293819,"00009M13:04:46.457","00009 13:39:18",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.72, 382.02, 482.59,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.92, 267.72, 264.96,   0.14,   0.15,   0.19,"   101XX0001", 256.98, 257.80, 254.14,   0.33,   0.29,   0.50,"   101XX1111",   8.16,   2.09,   1.48,  11.54,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.53,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293820,"00009M13:04:47.430","00009 13:39:19",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.71, 381.96, 482.80,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.99, 267.68, 264.93,   0.14,   0.15,   0.19,"   101XX0001", 256.78, 257.82, 254.18,   0.33,   0.29,   0.50,"   101XX1111",   8.14,   2.09,   1.48,  11.53,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.69,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293821,"00009M13:04:48.403","00009 13:39:20",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.79, 381.91, 482.54,   4.45,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.92, 267.68, 265.03,   0.14,   0.15,   0.19,"   101XX0001", 256.89, 257.82, 254.33,   0.33,   0.29,   0.50,"   101XX1111",   8.17,   2.09,   1.47,  11.52,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.58,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293822,"00009M13:04:49.377","00009 13:39:21",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.67, 381.66, 482.41,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.93, 267.63, 264.91,   0.14,   0.15,   0.19,"   101XX0001", 256.92, 257.95, 254.19,   0.33,   0.29,   0.50,"   101XX1111",   8.14,   2.09,   1.47,  11.53,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.57,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293823,"00009M13:04:50.350","00009 13:39:22",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.55, 381.73, 482.33,   4.47,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.87, 267.63, 264.85,   0.14,   0.15,   0.19,"   101XX0001", 256.83, 257.84, 254.29,   0.33,   0.29,   0.50,"   101XX1111",   8.15,   2.09,   1.47,  11.53,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.54,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293824,"00009M13:04:51.323","00009 13:39:23",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.66, 381.97, 482.47,   4.47,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.87, 267.50, 264.99,   0.14,   0.15,   0.19,"   101XX0001", 256.86, 257.87, 254.36,   0.33,   0.29,   0.50,"   101XX1111",   8.14,   2.09,   1.47,  11.53,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.68,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293825,"00009M13:04:52.296","00009 13:39:24",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.58, 381.87, 482.38,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.94, 267.77, 265.18,   0.14,   0.15,   0.19,"   101XX0001", 256.88, 257.73, 254.50,   0.33,   0.29,   0.50,"   101XX1111",   8.13,   2.09,   1.47,  11.53,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.58,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293826,"00009M13:04:53.270","00009 13:39:25",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.54, 381.67, 482.36,   4.47,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.93, 267.64, 265.07,   0.14,   0.15,   0.19,"   101XX0001", 256.89, 257.86, 254.51,   0.33,   0.29,   0.50,"   101XX1111",   8.15,   2.09,   1.47,  11.50,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.61,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293827,"00009M13:04:54.243","00009 13:39:26",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.78, 381.87, 482.58,   4.45,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 267.05, 267.75, 265.00,   0.14,   0.15,   0.19,"   101XX0001", 256.86, 257.81, 254.63,   0.33,   0.29,   0.50,"   101XX1111",   8.15,   2.09,   1.47,  11.52,   0.83,   4.48,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.58,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293828,"00009M13:04:55.216","00009 13:39:27",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.50, 381.46, 482.21,   4.47,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.80, 267.61, 265.08,   0.14,   0.15,   0.19,"   101XX0001", 256.91, 257.88, 254.73,   0.33,   0.29,   0.50,"   101XX1111",   8.15,   2.09,   1.47,  11.52,   0.83,   4.47,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.54,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293829,"00009M13:04:56.189","00009 13:39:28",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.60, 381.44, 482.22,   4.47,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.90, 267.68, 264.95,   0.14,   0.15,   0.19,"   101XX0001", 256.94, 257.84, 254.79,   0.33,   0.29,   0.50,"   101XX1111",   8.14,   2.09,   1.47,  11.53,   0.83,   4.47,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.63,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293830,"00009M13:04:57.163","00009 13:39:28",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.71, 381.70, 482.30,   4.45,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.95, 267.68, 264.89,   0.14,   0.15,   0.19,"   101XX0001", 256.78, 257.81, 254.80,   0.33,   0.29,   0.50,"   101XX1111",   8.15,   2.09,   1.47,  11.50,   0.83,   4.47,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.57,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293831,"00009M13:04:58.136","00009 13:39:29",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.69, 381.82, 482.19,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.94, 267.55, 264.93,   0.14,   0.15,   0.19,"   101XX0001", 256.79, 257.85, 254.58,   0.33,   0.29,   0.50,"   101XX1111",   8.14,   2.09,   1.47,  11.49,   0.83,   4.47,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.68,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293832,"00009M13:04:59.109","00009 13:39:30",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.58, 381.64, 482.24,   4.47,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.89, 267.56, 264.77,   0.14,   0.15,   0.19,"   101XX0001", 256.87, 257.92, 254.58,   0.33,   0.29,   0.50,"   101XX1111",   8.16,   2.08,   1.47,  11.49,   0.83,   4.47,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.57,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293833,"00009M13:05:00.082","00009 13:39:31",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.51, 381.33, 481.77,   4.47,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.83, 267.46, 264.75,   0.14,   0.15,   0.19,"   101XX0001", 256.89, 257.96, 254.55,   0.33,   0.29,   0.50,"   101XX1111",   8.14,   2.09,   1.47,  11.49,   0.83,   4.47,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.57,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293834,"00009M13:05:01.056","00009 13:39:32",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.76, 381.63, 482.17,   4.45,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.95, 267.70, 264.83,   0.14,   0.15,   0.19,"   101XX0001", 256.86, 257.93, 254.48,   0.33,   0.29,   0.50,"   101XX1111",   8.15,   2.08,   1.47,  11.48,   0.82,   4.47,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.57,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293835,"00009M13:05:02.029","00009 13:39:33",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.42, 381.49, 482.26,   4.48,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.80, 267.46, 264.78,   0.14,   0.15,   0.19,"   101XX0001", 256.97, 257.90, 254.59,   0.33,   0.29,   0.50,"   101XX1111",   8.13,   2.08,   1.47,  11.48,   0.83,   4.46,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.58,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 398293836,"00009M13:05:03.002","00009 13:39:34",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 290.69, 381.58, 482.32,   4.46,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 266.94, 267.61, 264.86,   0.14,   0.15,   0.19,"   101XX0001", 256.80, 257.89, 254.59,   0.33,   0.29,   0.50,"   101XX1111",   8.13,   2.08,   1.47,  11.48,   0.83,   4.46,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 276.66,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
